"旅次日期","旅次時段.Ex..12表示為12時00分至12時59分.","票證分類..N.IC..非電子票證..IC..電子票證.","電子票證卡種","持卡身分","搭乘路線代碼","搭乘路線名稱","附屬路線唯一代碼","附屬路線中文名稱","路線方向.0.去程.1.返程.","起站.站牌代碼","起站.站牌名稱","迄站.站牌代碼","迄站.站牌名稱","載客量","資料代表日期.yyyy.MM.dd."
"2023-01-11","6","IC","EasyCard","B","ILA0339","學57","ILA033901","學57","0","ILA301700","文化國中","ILA301779","羅東高中","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA244683","博愛醫院","ILA244839","蘇澳國中","1","2023-01-11"
"2023-01-11","12","IC","iPASS","C01","ILA0624","1792","ILA062402","1792","1","ILA235080","月眉村","ILA280573","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","B","ILA0622","1766","ILA062202","1766","1","ILA115465","頭城家商","ILA259437","協天廟","2","2023-01-11"
"2023-01-11","15","IC","EasyCard","A","ILA0343","1791","ILA034301","1791","0","ILA234960","龍德里","ILA116787","加油站","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","A","ILA0345","1794","ILA0345A2","1794A","1","ILA235240","萬貴","ILA292314","公正國小","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA271473","第一銀行","ILA302787","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA116802","加油站","1","2023-01-11"
"2023-01-11","20","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA235066","下湖路","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","B","ILA0343","1791","ILA034301","1791","0","ILA235388","羅東火車站","ILA234961","福德路","1","2023-01-11"
"2023-01-11","7","IC","iPASS","A","ILA0339","學57","ILA0339A1","學57A","0","ILA301771","五結","ILA307858","羅東高商","1","2023-01-11"
"2023-01-11","9","IC","EasyCard","C02","ILA0795","795","ILA079502","795","1","ILA302687","陽大醫院(蘭陽院區)","ILA302664","車路頭","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","A","ILA0624","1792","ILA062402","1792","1","ILA116023","天送埤","ILA307866","羅東轉運站","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","C01","ILA0345","1794","ILA034501","1794","0","ILA235200","仁愛里","ILA235207","大洲店王","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0344","1793","ILA034402","1793","1","ILA116020","復興村","ILA280573","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0346","1795","ILA0346B2","1795B","1","ILA304957","華興部落","ILA280573","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","19","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA244823","下香和","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0333","學50","ILA033301","學50","0","ILA301868","礁溪國小","ILA301848","宜蘭高中","2","2023-01-11"
"2023-01-11","11","IC","EasyCard","C01","ILA0344","1793","ILA034401","1793","0","ILA115944","羅東夜市(中山公園)","ILA235067","青果合作社","2","2023-01-11"
"2023-01-11","8","IC","EasyCard","C02","ILA0345","1794","ILA0345C2","1794C","1","ILA235230","三星三站","ILA235245","頂大義","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","A","ILA0343","1791","ILA034301","1791","0","ILA302879","蘇澳轉運站","ILA268973","江夏路","2","2023-01-11"
"2023-01-11","14","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA302579","烏石港轉運站","ILA302785","礁溪轉運站","2","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA259437","協天廟","ILA300400","宜蘭轉運站","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","B","ILA0350","1799","ILA035001","1799","0","ILA244841","蘇澳國小","ILA241650","臨時站","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0344","1793","ILA034402","1793","1","ILA235148","牛鬥派出所","ILA116026","三星一站","4","2023-01-11"
"2023-01-11","7","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA244839","蘇澳國中","1","2023-01-11"
"2023-01-11","6","IC","iPASS","B","ILA0338","學56","ILA033801","學56","0","ILA302082","幸福轉運站","ILA235264","公正路口","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA244775","聖母醫院","ILA268973","江夏路","1","2023-01-11"
"2023-01-11","20","IC","EasyCard","B","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA235039","北成","1","2023-01-11"
"2023-01-11","14","IC","iPASS","C01","ILA0345","1794","ILA034501","1794","0","ILA234929","電信局","ILA235229","三星三站","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA115495","北門","ILA302787","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","8","IC","iPASS","C01","ILA0348","1797","ILA034802","1797","1","ILA235002","區界","ILA235030","倉前路","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA279232","青雲路","ILA115491","吳沙路","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0622","1766","ILA062201","1766","0","ILA244936","蘇澳國中","ILA244429","冬山鄉公所","3","2023-01-11"
"2023-01-11","10","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA244693","聖母醫院","2","2023-01-11"
"2023-01-11","12","IC","EasyCard","A","ILA0337","學55","ILA033702","學55","1","ILA301806","聖母專校(側門)","ILA301824","成功派出所(文化工場)","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","C01","ILA0345","1794","ILA034501","1794","0","ILA234929","電信局","ILA235198","清水溝","1","2023-01-11"
"2023-01-11","7","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA271462","礁溪國小","ILA271473","第一銀行","2","2023-01-11"
"2023-01-11","21","IC","iPASS","B","ILA0345","1794","ILA0345A1","1794A","0","ILA292312","公正國小","ILA302919","綜合運動場","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA276053","新生里","ILA302787","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","13","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA297238","博愛醫院","ILA116530","綠九市場","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA244693","聖母醫院","ILA266471","宜蘭中山公園","1","2023-01-11"
"2023-01-11","18","IC","iPASS","B","ILA0624","1792","ILA062402","1792","1","ILA235077","三星二站","ILA241571","大坑","2","2023-01-11"
"2023-01-11","6","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA303081","蘭陽別院(念佛會)","ILA244683","博愛醫院","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","B","ILA0337","學55","ILA033702","學55","1","ILA301806","聖母專校(側門)","ILA299179","廣興","2","2023-01-11"
"2023-01-11","16","IC","EasyCard","B","ILA0624","1792","ILA062402","1792","1","ILA116029","玉尊宮","ILA307866","羅東轉運站","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA116544","白鵝村","ILA222224","頭城家商","2","2023-01-11"
"2023-01-11","12","IC","EasyCard","A","ILA0343","1791","ILA034302","1791","1","ILA235027","福興村","ILA235032","電信局","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA244319","蘭陽女中","ILA244418","宜蘭縣政府","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","B","ILA0338","學56","ILA033802","學56","1","ILA307859","羅東高商","ILA302083","幸福轉運站","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","C02","ILA0343","1791","ILA034302","1791","1","ILA235016","清水大鎮","ILA235033","羅東火車站","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA303078","宜蘭火車站(光復路)","ILA303083","二結王公廟","1","2023-01-11"
"2023-01-11","7","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA116561","頂埔","ILA293533","礁溪湯圍溝","1","2023-01-11"
"2023-01-11","12","IC","iPASS","A","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA244874","進安宮","1","2023-01-11"
"2023-01-11","18","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA244825","電石廠","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","B","ILA0624","1792","ILA062401","1792","0","ILA234929","電信局","ILA115965","大埔","2","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0350","1799","ILA035002","1799","1","ILA235554","永樂國小","ILA251482","坪林路口","3","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA222167","珍珠村","ILA297238","博愛醫院","1","2023-01-11"
"2023-01-11","17","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA244762","宜蘭運動公園","ILA116570","頂埔","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","C01","ILA0343","1791","ILA034301","1791","0","ILA234929","電信局","ILA234947","清水大鎮","1","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA263080","馬賽街","ILA244842","湧泉","1","2023-01-11"
"2023-01-11","16","IC","icash","A","ILA0624","1792","ILA062402","1792","1","ILA116030","廣興","ILA235033","羅東火車站","1","2023-01-11"
"2023-01-11","17","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA244319","蘭陽女中","ILA307864","羅東轉運站","1","2023-01-11"
"2023-01-11","8","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA266471","宜蘭中山公園","ILA271461","礁溪國小","2","2023-01-11"
"2023-01-11","7","IC","icash","A","ILA0337","學55","ILA033701","學55","0","ILA301786","羅東轉運站","ILA301806","聖母專校(側門)","1","2023-01-11"
"2023-01-11","6","IC","iPASS","B","ILA0335","學52","ILA033501","學52","0","ILA297247","香和","ILA301729","蘭陽女中","1","2023-01-11"
"2023-01-11","7","IC","iPASS","C01","ILA0784","1790","ILA078401","1790","0","ILA234888","竹安廟","ILA115497","頭城站","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244429","冬山鄉公所","ILA244764","蘭陽女中","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","A","ILA0345","1794","ILA0345C1","1794C","0","ILA307864","羅東轉運站","ILA235221","富興","3","2023-01-11"
"2023-01-11","8","IC","iPASS","C01","ILA0348","1797","ILA034802","1797","1","ILA235005","成興","ILA235033","羅東火車站","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","A","ILA0028","綠28","ILA002801","綠28","0","ILA297072","蘇澳國中","ILA308292","江夏路","4","2023-01-11"
"2023-01-11","10","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA244839","蘇澳國中","1","2023-01-11"
"2023-01-11","13","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA302879","蘇澳轉運站","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA235388","羅東火車站","ILA235040","水源地","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0339","學57","ILA0339A2","學57A","1","ILA307859","羅東高商","ILA301739","萬善堂","1","2023-01-11"
"2023-01-11","6","IC","iPASS","B","ILA0341","學59","ILA034101","學59","0","ILA301789","羅東夜市(中山公園)","ILA301876","蘇澳海事","5","2023-01-11"
"2023-01-11","7","IC","EasyCard","A","ILA0281","281","ILA028101","281","0","ILA290082","羅東後火車站(羅東轉運站)","ILA290551","橫圳路口","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA302879","蘇澳轉運站","1","2023-01-11"
"2023-01-11","17","IC","iPASS","C02","ILA0112","112","ILA011201","112","0","ILA297138","湯圍溝","ILA296902","大忠路","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","B","ILA0344","1793","ILA034402","1793","1","ILA116023","天送埤","ILA116028","大埔","1","2023-01-11"
"2023-01-11","16","IC","iPASS","A","ILA0622","1766","ILA062202","1766","1","ILA244423","石油公司","ILA244634","香和","1","2023-01-11"
"2023-01-11","6","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA303081","蘭陽別院(念佛會)","ILA244319","蘭陽女中","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","A","ILA0783","1785","ILA078301","1785","0","ILA234663","員山公園","ILA234676","崩山湖","1","2023-01-11"
"2023-01-11","6","IC","iPASS","C01","ILA0624","1792","ILA062402","1792","1","ILA116027","行健路口","ILA280573","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","A","ILA0624","1792","ILA062402","1792","1","ILA235070","青果合作社","ILA235098","北成","1","2023-01-11"
"2023-01-11","10","IC","iPASS","C01","ILA0789","1789","ILA078902","1789","1","ILA302595","宜蘭中山公園","ILA303089","宜蘭火車站(光復路)","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA244908","湧泉","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","A","ILA0888","121","ILA088801","121","0","ILA244693","聖母醫院","ILA299057","羅東轉運站","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA244417","宜蘭運動公園","ILA244770","復興路口","1","2023-01-11"
"2023-01-11","15","IC","iPASS","A","ILA0622","1766","ILA062202","1766","1","ILA302879","蘇澳轉運站","ILA244886","南方澳","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","C09","ILA0335","學52","ILA033502","學52","1","ILA301848","宜蘭高中","ILA301834","復興路口","1","2023-01-11"
"2023-01-11","14","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA276053","新生里","ILA303077","幸福轉運站","1","2023-01-11"
"2023-01-11","8","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302785","礁溪轉運站","ILA302787","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","16","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA244752","石油公司","ILA279230","三民村","1","2023-01-11"
"2023-01-11","19","IC","iPASS","C01","ILA0788","1788","ILA078802","1788","1","ILA241688","大福海濱遊憩區","ILA234781","宜蘭教會","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0333","學50","ILA033302","學50","1","ILA301729","蘭陽女中","ILA301865","礁溪湯圍溝","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C09","ILA0624","1792","ILA062401","1792","0","ILA307864","羅東轉運站","ILA115965","大埔","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","A","ILA0343","1791","ILA034301","1791","0","ILA235388","羅東火車站","ILA234940","孝威","1","2023-01-11"
"2023-01-11","15","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244908","湧泉","ILA244693","聖母醫院","1","2023-01-11"
"2023-01-11","7","IC","iPASS","C01","ILA0623","1767","ILA0623A1","1767A","0","ILA266471","宜蘭中山公園","ILA293532","礁溪湯圍溝","1","2023-01-11"
"2023-01-11","19","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA271464","礁溪電池廠","ILA116585","三民村","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","C01","ILA0345","1794","ILA0345C1","1794C","0","ILA234929","電信局","ILA235204","保安宮","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0333","學50","ILA033301","學50","0","ILA299033","玉石村","ILA301848","宜蘭高中","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA297238","博愛醫院","ILA222194","北門","1","2023-01-11"
"2023-01-11","6","IC","iPASS","C01","ILA0340","學58","ILA034001","學58","0","ILA302879","蘇澳轉運站","ILA301781","羅東高商","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0350","1799","ILA035002","1799","1","ILA241649","臨時站","ILA297069","中山路","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA116565","頭城站","ILA302595","宜蘭中山公園","1","2023-01-11"
"2023-01-11","10","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA297069","中山路","ILA244693","聖母醫院","1","2023-01-11"
"2023-01-11","15","IC","iPASS","C01","ILA0112","112","ILA011201","112","0","ILA291092","湯圍溝(仁愛路)","ILA297017","礁溪轉運站","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0344","1793","ILA034402","1793","1","ILA235085","阿里史","ILA116030","廣興","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA244683","博愛醫院","ILA244634","香和","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA244826","東城","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0336","學53","ILA033602","學53","1","ILA307284","蘭陽女中","ILA301744","利澤簡","2","2023-01-11"
"2023-01-11","16","IC","EasyCard","C09","ILA0624","1792","ILA062402","1792","1","ILA116030","廣興","ILA235032","電信局","1","2023-01-11"
"2023-01-11","6","IC","iPASS","B","ILA0345","1794","ILA0345C2","1794C","1","ILA235252","大洲店王","ILA292314","公正國小","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA115465","頭城家商","ILA271464","礁溪電池廠","2","2023-01-11"
"2023-01-11","12","IC","EasyCard","B","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA296893","礁溪國小","1","2023-01-11"
"2023-01-11","15","IC","EasyCard","B","ILA0341","學59","ILA034102","學59","1","ILA301876","蘇澳海事","ILA301826","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","6","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA235388","羅東火車站","ILA235039","北成","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA293533","礁溪湯圍溝","ILA302787","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","15","IC","iPASS","B","ILA0341","學59","ILA034102","學59","1","ILA301876","蘇澳海事","ILA244429","冬山鄉公所","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","B","ILA0622","1766","ILA062202","1766","1","ILA115465","頭城家商","ILA303078","宜蘭火車站(光復路)","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0343","1791","ILA034302","1791","1","ILA234996","文化國中","ILA235030","倉前路","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA259431","第一銀行","ILA271461","礁溪國小","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","C01","ILA0346","1795","ILA034601","1795","0","ILA307864","羅東轉運站","ILA244469","廣興","1","2023-01-11"
"2023-01-11","12","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA302785","礁溪轉運站","ILA302595","宜蘭中山公園","1","2023-01-11"
"2023-01-11","6","IC","iPASS","B","ILA0334","學51","ILA0334A1","學51A","0","ILA297078","羅東轉運站","ILA301729","蘭陽女中","10","2023-01-11"
"2023-01-11","7","IC","EasyCard","C02","ILA0624","1792","ILA062401","1792","0","ILA235048","全家福","ILA115967","三星一站","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0624","1792","ILA062402","1792","1","ILA235072","茶廠","ILA235077","三星二站","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA297139","礁溪電池廠","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","A","ILA0624","1792","ILA062402","1792","1","ILA235072","茶廠","ILA116028","大埔","1","2023-01-11"
"2023-01-11","12","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA297069","中山路","ILA297238","博愛醫院","1","2023-01-11"
"2023-01-11","6","IC","iPASS","B","ILA0622","1766","ILA062201","1766","0","ILA297238","博愛醫院","ILA244764","蘭陽女中","1","2023-01-11"
"2023-01-11","19","IC","iPASS","C01","ILA0786","1786","ILA078601","1786","0","ILA266471","宜蘭中山公園","ILA234709","宜蘭大學","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","A","ILA0583","綠19","ILA058301","綠19","0","ILA304636","頭城站","ILA304654","新港(大溪漁港)","2","2023-01-11"
"2023-01-11","7","IC","EasyCard","B","ILA0334","學51","ILA0334A1","學51A","0","ILA297223","石油公司","ILA301729","蘭陽女中","2","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0583","綠19","ILA058301","綠19","0","ILA306160","石城","ILA306166","萊萊","1","2023-01-11"
"2023-01-11","9","IC","iPASS","A","ILA0622","1766","ILA062201","1766","0","ILA244887","南方澳","ILA307864","羅東轉運站","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","C09","ILA0281","281","ILA028101","281","0","ILA290505","康定新城","ILA290433","仁山植物園","1","2023-01-11"
"2023-01-11","7","IC","EasyCard","A","ILA0337","學55","ILA033701","學55","0","ILA301787","羅東火車站","ILA301793","北成","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA244885","南興里","1","2023-01-11"
"2023-01-11","14","IC","EasyCard","A","ILA0018","綠18","ILA001802","綠18","1","ILA305754","保安宮","ILA302501","幸福轉運站","1","2023-01-11"
"2023-01-11","17","IC","iPASS","B","ILA0340","學58","ILA0340A2","學58A","1","ILA301491","羅東高中","ILA297270","冬山國中","3","2023-01-11"
"2023-01-11","12","IC","EasyCard","A","ILA0583","綠19","ILA058301","綠19","0","ILA299119","礁溪轉運站","ILA304636","頭城站","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0784","1790","ILA078401","1790","0","ILA303088","宜蘭火車站(光復路)","ILA234813","大福海濱遊憩區","2","2023-01-11"
"2023-01-11","7","IC","EasyCard","C09","ILA0349","1798","ILA034902","1798","1","ILA116026","三星一站","ILA116028","大埔","1","2023-01-11"
"2023-01-11","13","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA307864","羅東轉運站","ILA244760","城仔","1","2023-01-11"
"2023-01-11","8","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA302785","礁溪轉運站","ILA244885","南興里","1","2023-01-11"
"2023-01-11","19","IC","EasyCard","A","ILA0343","1791","ILA034302","1791","1","ILA302879","蘇澳轉運站","ILA235001","龍德里","1","2023-01-11"
"2023-01-11","17","IC","iPASS","B","ILA0335","學52","ILA033502","學52","1","ILA301848","宜蘭高中","ILA301789","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","15","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA297138","湯圍溝","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA259437","協天廟","ILA244683","博愛醫院","1","2023-01-11"
"2023-01-11","16","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA116565","頭城站","ILA276053","新生里","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","B","ILA0622","1766","ILA062201","1766","0","ILA303072","羅東夜市(中山公園)","ILA244764","蘭陽女中","1","2023-01-11"
"2023-01-11","11","IC","EasyCard","C01","ILA0028","綠28","ILA002801","綠28","0","ILA302880","蘇澳轉運站","ILA308292","江夏路","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","B","ILA0786","1786","ILA078602","1786","1","ILA234726","榮光路","ILA303089","宜蘭火車站(光復路)","1","2023-01-11"
"2023-01-11","9","IC","EasyCard","C01","ILA0343","1791","ILA034301","1791","0","ILA244841","蘇澳國小","ILA244885","南興里","1","2023-01-11"
"2023-01-11","11","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA271464","礁溪電池廠","ILA276053","新生里","1","2023-01-11"
"2023-01-11","14","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA302879","蘇澳轉運站","1","2023-01-11"
"2023-01-11","6","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA279232","青雲路","ILA302599","頭城交流道","1","2023-01-11"
"2023-01-11","6","IC","iPASS","A","ILA0338","學56","ILA033801","學56","0","ILA302082","幸福轉運站","ILA307858","羅東高商","2","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302785","礁溪轉運站","ILA244419","城仔","1","2023-01-11"
"2023-01-11","8","IC","iPASS","C01","ILA0784","1790","ILA078402","1790","1","ILA241688","大福海濱遊憩區","ILA302595","宜蘭中山公園","1","2023-01-11"
"2023-01-11","19","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA244692","臨時站","1","2023-01-11"
"2023-01-11","10","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302595","宜蘭中山公園","ILA302787","羅東夜市(中山公園)","1","2023-01-11"
"2023-01-11","16","IC","iPASS","B","ILA0348","1797","ILA034801","1797","0","ILA234929","電信局","ILA234953","下福活動中心","2","2023-01-11"
"2023-01-11","7","IC","EasyCard","C01","ILA0344","1793","ILA034402","1793","1","ILA235148","牛鬥派出所","ILA116030","廣興","1","2023-01-11"
"2023-01-11","18","IC","EasyCard","A","ILA0348","1797","ILA034802","1797","1","ILA234996","文化國中","ILA235032","電信局","1","2023-01-11"
"2023-01-11","15","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA268973","江夏路","1","2023-01-11"
"2023-01-11","15","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA296901","協天廟","1","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0335","學52","ILA033501","學52","0","ILA301828","聖母醫院","ILA301729","蘭陽女中","1","2023-01-11"
"2023-01-11","17","IC","iPASS","B","ILA0349","1798","ILA034901","1798","0","ILA115967","三星一站","ILA115970","天送埤","1","2023-01-11"
"2023-01-11","10","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA115967","三星一站","3","2023-01-11"
"2023-01-11","7","IC","iPASS","B","ILA0344","1793","ILA034402","1793","1","ILA235077","三星二站","ILA235098","北成","1","2023-01-11"
"2023-01-11","7","IC","iPASS","C01","ILA0788","1788","ILA078801","1788","0","ILA303088","宜蘭火車站(光復路)","ILA247587","壯圍鄉公所","1","2023-01-11"
"2023-01-11","17","IC","iPASS","B","ILA0345","1794","ILA0345A2","1794A","1","ILA235230","三星三站","ILA235245","頂大義","1","2023-01-11"
"2023-01-11","17","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244764","蘭陽女中","ILA271461","礁溪國小","1","2023-01-11"
"2023-01-11","9","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA293533","礁溪湯圍溝","ILA244824","東興","1","2023-01-11"
