RouteUID,RouteID,RouteNameZh_tw,RouteNameEn,OperatorID,OperatorNameZh_tw,OperatorNameEn,OperatorCode,OperatorNo,SubRouteUID,SubRouteID,SubRouteNameZh_tw,SubRouteNameEn,Direction,City,CityCode,StopUID,StopID,StopNameZh_tw,StopNameEn,StopBoarding,StopSequence,PositionLat,PositionLon,GeoHash,StationID,StationGroupID,LocationCityCode
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA116030","116030","廣興","Guangxing",0,15,24.67017,121.750194,"wsqs67pf1","111787","269－019","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA235097","235097","水源地","Shuiyuandi",0,16,24.67103,121.75255,"wsqs6e1x0","49511","269－004","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA235098","235098","北成","Beicheng",0,17,24.672145,121.756692,"wsqs6ekt8","111205","265－020","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA302524","302524","羅東養護所","Loudong Township",0,18,24.671822,121.760069,"wsqs6eqgz","137979","265－045","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA116031","116031","維揚路","Weiyang Rd.",0,19,24.6721138522886,121.762095604546,"wsqs6g2mq","111767","265－016","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA235100","235100","成功派出所(文化工場)","Chenggong Police Station (Luodong Cultural Working House)",0,20,24.67286,121.76627,"wsqs6ge3z","111298","265－013","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA280573","280573","羅東夜市(中山公園)","Luodong Night Market(Zhongshan Park)",0,21,24.67644,121.76807,"wsqs6uhy9","128689","265－012","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA235032","235032","電信局","Chunghwa Telecom",0,22,24.6783099995982,121.770809954348,"wsqs6uwc9","107842","265－009","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA235033","235033","羅東火車站","TRA Luodong Station",0,23,24.6778699996102,121.773319954303,"wsqs7h2xh","49762","265－002","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034602","034602","1795","1795",1,"YilanCounty","ILA","ILA307866","307866","羅東轉運站","Luodong Bus Station",-1,24,24.67796,121.77554,"wsqs7h6px","142128","265－162","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA304959","304959","新光部落","Qalang",1,1,24.608315,121.686194,"wsqecpc1v","139506","267－060","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA306047","306047","華興巷(臨時站)","Huaxing Lane (Temporary Stop)",0,2,24.613211,121.684812,"wsqs108nm","141420","267－062","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA304957","304957","華興部落","Kulu",0,3,24.61639,121.68613,"wsqs1130u","139505","267－059","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235289","235289","寒溪","Hanxi",0,4,24.61051,121.68857,"wsqs104yt","111644","267－002","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA304958","304958","四方林部落","‘Syabutay",0,5,24.618086,121.70397,"wsqs13w4s","139504","269－151","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235290","235290","自強新村","Ziqiang Village",0,6,24.619844,121.700796,"wsqs13guf","111332","267－003","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235291","235291","四方林","Sifanglin",0,7,24.6250564895383,121.709298263695,"wsqs1df52","111232","269－025","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235292","235292","大進村","Dajin Village",0,8,24.6318565339573,121.71235387579,"wsqs1sh4z","111092","269－024","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235293","235293","大進國小","Dajin Elementary School",0,9,24.6345126728697,121.714295576112,"wsqs1stdk","111095","269－015","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235294","235294","大進路","Dajin Rd.",0,10,24.6397410417395,121.71806488359,"wsqs1v82u","111097","269－023","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235295","235295","小埤","Xiaobi",0,11,24.643533,121.721754,"wsqs1y5nf","111123","269－020","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235296","235296","鼻頭橋","Bitou Bridge",0,12,24.65036,121.72559,"wsqs1zmyg","111780","269－016","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235297","235297","得安村","De-an Village",0,13,24.6551491743335,121.730016103959,"wsqs6034d","111589","269－022","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235298","235298","土雞城","Tuxicheng",0,14,24.65821,121.73326,"wsqs60gkq","111058","269－018","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235299","235299","鹿埔(金陵新村)","Lupu",0,15,24.660138,121.735482,"wsqs61jpd","49451","269－005","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA274834","274834","金陵新村","Jinlingxincun",0,16,24.658367,121.733272,"wsqs60gmq","112286","269－014","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235300","235300","廣興國小","Guangxing Elementary School",0,17,24.66581,121.74284,"wsqs6662v","49573","269－006","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235301","235301","梅花路","Meihua Rd.",0,18,24.6685999995379,121.747469954712,"wsqs66vc1","111595","269－021","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA116030","116030","廣興","Guangxing",0,19,24.67017,121.750194,"wsqs67pf1","111787","269－019","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235097","235097","水源地","Shuiyuandi",0,20,24.67103,121.75255,"wsqs6e1x0","49511","269－004","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235098","235098","北成","Beicheng",0,21,24.672145,121.756692,"wsqs6ekt8","111205","265－020","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA302524","302524","羅東養護所","Loudong Township",0,22,24.671822,121.760069,"wsqs6eqgz","137979","265－045","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA116031","116031","維揚路","Weiyang Rd.",0,23,24.6721138522886,121.762095604546,"wsqs6g2mq","111767","265－016","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235100","235100","成功派出所(文化工場)","Chenggong Police Station (Luodong Cultural Working House)",0,24,24.67286,121.76627,"wsqs6ge3z","111298","265－013","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA280573","280573","羅東夜市(中山公園)","Luodong Night Market(Zhongshan Park)",0,25,24.67644,121.76807,"wsqs6uhy9","128689","265－012","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235032","235032","電信局","Chunghwa Telecom",0,26,24.6783099995982,121.770809954348,"wsqs6uwc9","107842","265－009","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA235033","235033","羅東火車站","TRA Luodong Station",0,27,24.6778699996102,121.773319954303,"wsqs7h2xh","49762","265－002","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B2","0346B2","1795B","1795B",1,"YilanCounty","ILA","ILA307866","307866","羅東轉運站","Luodong Bus Station",-1,28,24.67796,121.77554,"wsqs7h6px","142128","265－162","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235289","235289","寒溪","Hanxi",1,1,24.61051,121.68857,"wsqs104yt","111644","267－002","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235290","235290","自強新村","Ziqiang Village",0,2,24.619844,121.700796,"wsqs13guf","111332","267－003","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235291","235291","四方林","Sifanglin",0,3,24.6250564895383,121.709298263695,"wsqs1df52","111232","269－025","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235292","235292","大進村","Dajin Village",0,4,24.6318565339573,121.71235387579,"wsqs1sh4z","111092","269－024","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235293","235293","大進國小","Dajin Elementary School",0,5,24.6345126728697,121.714295576112,"wsqs1stdk","111095","269－015","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235294","235294","大進路","Dajin Rd.",0,6,24.6397410417395,121.71806488359,"wsqs1v82u","111097","269－023","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235295","235295","小埤","Xiaobi",0,7,24.643533,121.721754,"wsqs1y5nf","111123","269－020","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235296","235296","鼻頭橋","Bitou Bridge",0,8,24.65036,121.72559,"wsqs1zmyg","111780","269－016","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235297","235297","得安村","De-an Village",0,9,24.6551491743335,121.730016103959,"wsqs6034d","111589","269－022","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235298","235298","土雞城","Tuxicheng",0,10,24.65821,121.73326,"wsqs60gkq","111058","269－018","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235299","235299","鹿埔(金陵新村)","Lupu",0,11,24.660138,121.735482,"wsqs61jpd","49451","269－005","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA274834","274834","金陵新村","Jinlingxincun",0,12,24.658367,121.733272,"wsqs60gmq","112286","269－014","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235300","235300","廣興國小","Guangxing Elementary School",0,13,24.66581,121.74284,"wsqs6662v","49573","269－006","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235301","235301","梅花路","Meihua Rd.",0,14,24.6685999995379,121.747469954712,"wsqs66vc1","111595","269－021","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA116030","116030","廣興","Guangxing",0,15,24.67017,121.750194,"wsqs67pf1","111787","269－019","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235097","235097","水源地","Shuiyuandi",0,16,24.67103,121.75255,"wsqs6e1x0","49511","269－004","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235098","235098","北成","Beicheng",0,17,24.672145,121.756692,"wsqs6ekt8","111205","265－020","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA116031","116031","維揚路","Weiyang Rd.",0,18,24.6721138522886,121.762095604546,"wsqs6g2mq","111767","265－016","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA294091","294091","國華國中","Guo Hua Junior High School",0,19,24.677567,121.761333,"wsqs6srvh","132063","265－077","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235032","235032","電信局","Chunghwa Telecom",0,20,24.6783099995982,121.770809954348,"wsqs6uwc9","107842","265－009","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA235033","235033","羅東火車站","TRA Luodong Station",0,21,24.6778699996102,121.773319954303,"wsqs7h2xh","49762","265－002","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346A2","0346A2","1795A","1795A",1,"YilanCounty","ILA","ILA307866","307866","羅東轉運站","Luodong Bus Station",-1,22,24.67796,121.77554,"wsqs7h6px","142128","265－162","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA307864","307864","羅東轉運站","Luodong Bus Station",1,1,24.67818,121.775704,"wsqs7hd2g","142127","265－162","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235388","235388","羅東火車站","TRA Luodong Station",0,2,24.6780925341575,121.773328717681,"wsqs7h88k","49578","265－002","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA234929","234929","電信局","Chunghwa Telecom",0,3,24.67849,121.770501,"wsqs6uwdd","107841","265－009","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA115944","115944","羅東夜市(中山公園)","Luodong Night Market(Zhongshan Park)",0,4,24.67661,121.76794,"wsqs6uhxw","110046","265－012","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235037","235037","成功派出所(文化工場)","Chenggong Police Station (Luodong Cultural Working House)",0,5,24.672973,121.766251,"wsqs6ge6r","111299","265－013","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA244468","244468","維揚路","Weiyang Rd.",0,6,24.672329,121.761932,"wsqs6g2qd","106940","265－016","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA302523","302523","羅東養護所","Loudong Township",0,7,24.671957,121.759798,"wsqs6equ8","137978","265－045","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235039","235039","北成","Beicheng",0,8,24.67227,121.75667,"wsqs6ekw2","111204","265－020","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235040","235040","水源地","Shuiyuandi",0,9,24.67118,121.75262,"wsqs6e381","49525","269－004","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA244469","244469","廣興","Guangxing",0,10,24.6701846646589,121.749683161728,"wsqs67p6j","108042","269－019","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235276","235276","梅花路","Meihua Rd.",0,11,24.6687448016107,121.747378785989,"wsqs66v9z","111596","269－021","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235277","235277","廣興國小","Guangxing Elementary School",0,12,24.66578,121.74265,"wsqs66629","49741","269－006","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA274833","274833","金陵新村","Jinlingxincun",0,13,24.6625,121.7379,"wsqs61wv6","112285","269－014","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235278","235278","鹿埔(金陵新村)","Lupu",0,14,24.660288,121.735358,"wsqs61kbx","49728","269－005","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235279","235279","土雞城","Tuxicheng",0,15,24.658367,121.733272,"wsqs60gmq","111059","269－018","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235280","235280","得安村","De-an Village",0,16,24.6552799995147,121.72989995496,"wsqs60352","111588","269－022","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235281","235281","鼻頭橋","Bitou Bridge",0,17,24.65044,121.72548,"wsqs1zmz1","111779","269－016","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235282","235282","小埤","Xiaobi",0,18,24.64356,121.72157,"wsqs1y4zn","111122","269－020","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235283","235283","大進路","Dajin Rd.",0,19,24.6398499995222,121.717919955103,"wsqs1v839","111096","269－023","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235284","235284","大進國小","Dajin Elementary School",0,20,24.6346499995256,121.714099955147,"wsqs1ste0","111094","269－015","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235285","235285","大進村","Dajin Village",0,21,24.6319399995279,121.712239955168,"wsqs1sh5k","111093","269－024","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235286","235286","四方林","Sifanglin",0,22,24.62514999954,121.709099955194,"wsqs1dcgg","111231","269－025","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235287","235287","自強新村","Ziqiang Village",0,23,24.61999,121.70074,"wsqs13gvb","111331","267－003","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA034601","034601","1795","1795",0,"YilanCounty","ILA","ILA235288","235288","寒溪","Hanxi",-1,24,24.6106,121.68863,"wsqs104zn","111645","267－002","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B1","0346B1","1795B","1795B",0,"YilanCounty","ILA","ILA307864","307864","羅東轉運站","Luodong Bus Station",1,1,24.67818,121.775704,"wsqs7hd2g","142127","265－162","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B1","0346B1","1795B","1795B",0,"YilanCounty","ILA","ILA235388","235388","羅東火車站","TRA Luodong Station",0,2,24.6780925341575,121.773328717681,"wsqs7h88k","49578","265－002","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B1","0346B1","1795B","1795B",0,"YilanCounty","ILA","ILA234929","234929","電信局","Chunghwa Telecom",0,3,24.67849,121.770501,"wsqs6uwdd","107841","265－009","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B1","0346B1","1795B","1795B",0,"YilanCounty","ILA","ILA115944","115944","羅東夜市(中山公園)","Luodong Night Market(Zhongshan Park)",0,4,24.67661,121.76794,"wsqs6uhxw","110046","265－012","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B1","0346B1","1795B","1795B",0,"YilanCounty","ILA","ILA235037","235037","成功派出所(文化工場)","Chenggong Police Station (Luodong Cultural Working House)",0,5,24.672973,121.766251,"wsqs6ge6r","111299","265－013","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B1","0346B1","1795B","1795B",0,"YilanCounty","ILA","ILA244468","244468","維揚路","Weiyang Rd.",0,6,24.672329,121.761932,"wsqs6g2qd","106940","265－016","ILA"
"ILA0346","0346","1795","1795","45","國光客運","Kuo-Kuang Bus Co., Ltd.","KuoKuangBus","1101","ILA0346B1","0346B1","1795B","1795B",0,"YilanCounty","ILA","ILA302523","302523","羅東養護所","Loudong Township",0,7,24.671957,121.759798,"wsqs6equ8","137978","265－045","ILA"
