StopUID,StopID,AuthorityID,StopNameZh_tw,StopNameEn,PositionLat,PositionLon,GeoHash,StopAddress,Bearing,StationID,StationGroupID,StopDescription,City,CityCode,LocationCityCode,LocationCity,LocationTown,LocationTownCode
"ILA234892","234892","021","打馬煙","Damayan",24.83666,121.82401,"wsqtk1ms1","宜蘭縣頭城鎮頭濱路二段449號","S","49481","261－021",,"YilanCounty","ILA","ILA",,,
"ILA234895","234895","021","開蘭東路","Kailan E. Rd.",24.85411,121.82297,"wsqtkhsc8","宜蘭縣頭城鎮頭濱路三段327號","W","49503","261－022",,"YilanCounty","ILA","ILA",,,
"ILA234900","234900","021","開蘭東路","Kailan E. Rd.",24.85412,121.82288,"wsqtkhs9w","宜蘭縣頭城鎮頭濱路三段327號對面","E","49648","261－022",,"YilanCounty","ILA","ILA",,,
"ILA234903","234903","021","打馬煙","Damayan",24.83674,121.82381,"wsqtk1mkk","宜蘭縣頭城鎮頭濱路二段451號對面","E","49654","261－021",,"YilanCounty","ILA","ILA",,,
"ILA234904","234904","021","三寶竹","Sanbaozhu",24.83134,121.82233,"wsqtk0km4","宜蘭縣頭城鎮頭濱路二段230號對面","S","105825","261－027",,"YilanCounty","ILA","ILA",,,
"ILA234905","234905","021","防閘門","Fangzhamen",24.82826,121.82167,"wsqthpgg4","宜蘭縣頭城鎮頭濱路一段450號","N","49662","261－020",,"YilanCounty","ILA","ILA",,,
"ILA234906","234906","021","竹安國小","Zhu-an Elementary School",24.82515,121.82086,"wsqthp70z","宜蘭縣頭城鎮頭濱路二段601號","S","49713","261－019",,"YilanCounty","ILA","ILA",,,
"ILA234907","234907","021","竹安廟","Zhu-an Temple",24.82084,121.81999,"wsqthn6xg","宜蘭縣頭城鎮頭濱路一段447號","S","49749","261－018",,"YilanCounty","ILA","ILA",,,
"ILA234908","234908","021","竹安","Zhu-an",24.81766,121.81956,"wsqthjfm3","宜蘭縣頭城鎮頭濱路一段317號","N","49506","261－017",,"YilanCounty","ILA","ILA",,,
"ILA234909","234909","021","竹安小城","Zhu-an Xiaocheng",24.81231,121.81852,"wsqthhcw1","宜蘭縣頭城鎮頭濱路一段106號對面","S","49621","261－016",,"YilanCounty","ILA","ILA",,,
"ILA234910","234910","021","大福水門","Dafu Water Gate",24.80796,121.81741,"wsqthh0sz","宜蘭縣壯圍鄉壯濱路六段429號對面","W","105990","263－034",,"YilanCounty","ILA","ILA",,,
"ILA234911","234911","021","大福社區","Dafu Community",24.8055,121.8171,"wsqth58w8","宜蘭縣壯圍鄉壯濱路六段373號對面","W","49624","263－009",,"YilanCounty","ILA","ILA",,,
"ILA234913","234913","021","大福國小","Dafu Elementary School",24.79904,121.81387,"wsqt5fw0u","宜蘭縣壯圍鄉大福國小入口處對面","W","49535","263－008",,"YilanCounty","ILA","ILA",,,
"ILA234914","234914","021","車路頭","Chelutou",24.7948,121.80614,"wsqt5cb80","宜蘭縣礁溪鄉大福路二段26號對面","W","49477","263－033",,"YilanCounty","ILA","ILA",,,
"ILA234915","234915","021","清溪","Qingxi",24.78913,121.80028,"wsqt58sr0","宜蘭縣壯圍鄉大福路二段148號對面","W","49413","263－007",,"YilanCounty","ILA","ILA",,,
"ILA234916","234916","021","福德廟","Fude Temple",24.78511,121.79536,"wsqsgxbxt","宜蘭縣壯圍鄉大福路二段288號對面","W","49679","263－006",,"YilanCounty","ILA","ILA",,,
"ILA234917","234917","021","土圍","Tuwei",24.77858,121.78928,"wsqsgqu1x","宜蘭縣壯圍鄉大福路二段327號對面","W","49620","263－005",,"YilanCounty","ILA","ILA",,,
"ILA234918","234918","021","美間村","Meijian Village",24.775822,121.783691,"wsqsgq21t","宜蘭縣壯圍鄉大福路三段136號前","W","49716","263－004",,"YilanCounty","ILA","ILA",,,
"ILA234919","234919","021","五間","Wujian",24.76954,121.77409,"wsqsgj1jj","宜蘭縣壯圍鄉大福路三段353號對面","W","49644","263－003",,"YilanCounty","ILA","ILA",,,
"ILA234920","234920","021","大福路","Dafu Rd.",24.76788,121.77184,"wsqsfuze3","宜蘭縣壯圍鄉大福路三段468號對面","W","49512","263－002",,"YilanCounty","ILA","ILA",,,
"ILA234921","234921","021","新生橋","Xinsheng Bridge",24.76643,121.7689,"wsqsfut6v","宜蘭縣宜蘭市大福路一段169號對面","W","49699","260－012",,"YilanCounty","ILA","ILA",,,
"ILA234922","234922","021","新生里活動中心","Xinsheng Village Activity Center",24.76477,121.76389,"wsqsfu3c0","宜蘭縣宜蘭市大福路一 段247號對面","W","49618","260－011",,"YilanCounty","ILA","ILA",,,
"ILA234929","234929","021","電信局","Chunghwa Telecom",24.67849,121.770501,"wsqs6uwdd","宜蘭縣羅東鎮公正路112號","W","107841","265－009",,"YilanCounty","ILA","ILA",,,
"ILA234931","234931","021","倉前路","Cangqian Rd.",24.680513,121.771058,"wsqs6uyyr","宜蘭縣羅東鎮倉前路51號","E","111536","265－019",,"YilanCounty","ILA","ILA",,,
"ILA234932","234932","021","興盛村","Xingsheng Village",24.68201,121.77676,"wsqs7j5ph","宜蘭縣五結鄉五結路三段718號","E","49598","268－001",,"YilanCounty","ILA","ILA",,,
"ILA234933","234933","021","東和食品廠","Tong Ho Foods",24.68266,121.78259,"wsqs7jr6u","宜蘭縣五結鄉五結路三段489號","E","111409","268－030",,"YilanCounty","ILA","ILA",,,
"ILA234934","234934","021","福興村","Fuxing Village",24.683434,121.789943,"wsqs7mkxr","宜蘭縣五結鄉五結路三段180號對面","E","49585","268－002",,"YilanCounty","ILA","ILA",,,
"ILA234935","234935","021","中福村","Zhongfu Village",24.68402,121.79333,"wsqs7mx4y","宜蘭縣五結鄉五結路三段65號","E","111140","268－036",,"YilanCounty","ILA","ILA",,,
"ILA234937","234937","021","五結","Wujie",24.6847,121.79752,"wsqs7tdnz","宜蘭縣五結鄉五結路二段359號","W","111579","268－033",,"YilanCounty","ILA","ILA",,,
"ILA234938","234938","021","協和北路","Xiehe N. Rd.",24.68612,121.80087,"wsqs7tuxj","宜蘭縣五結鄉五結路二段275號","E","111379","268－038",,"YilanCounty","ILA","ILA",,,
"ILA234939","234939","021","宏國木業","Hongguo Wood Company",24.68842,121.80397,"wsqs7wquq","宜蘭縣五結鄉五結路二段199號","E","111345","268－043",,"YilanCounty","ILA","ILA",,,
"ILA234940","234940","021","孝威","Xiaowei",24.694414,121.810556,"wsqs7z7xr","宜蘭縣五結鄉五結路二段3號","E","111342","268－034",,"YilanCounty","ILA","ILA",,,
"ILA234941","234941","021","下孝威","Xiaxiaowei",24.692629,121.815986,"wsqs7zpsy","宜蘭縣五結鄉五結路一段469巷口","E","111031","268－035",,"YilanCounty","ILA","ILA",,,
"ILA234942","234942","021","大眾橋","Dazhong Bridge",24.692149,121.819906,"wsqskp4d1","宜蘭縣五結鄉五結路一段376巷口東北角","E","111086","268－032",,"YilanCounty","ILA","ILA",,,
"ILA234943","234943","021","大眾廟-傳藝中心","Dazhong Temple - Center for Traditional Art",24.69234,121.82806,"wsqskr07r","宜蘭縣五結鄉五結路一段120號","E","111085","268－044",,"YilanCounty","ILA","ILA",,,
"ILA234944","234944","021","大閘門","Water Gate",24.692311,121.831735,"wsqskr55j","宜蘭縣五結鄉五結路一段6號旁","E","111110","268－045",,"YilanCounty","ILA","ILA",,,
"ILA234947","234947","021","清水大鎮","Qingshuidazhen",24.68389,121.83364,"wsqskmsd1","宜蘭縣五結鄉季水路清水三巷1-10號旁(季水路上)","S","111606","268－031",,"YilanCounty","ILA","ILA",,,
"ILA234949","234949","021","開山廟","Kaishan Temple",24.675882,121.832069,"wsqskk57k","宜蘭縣五結鄉季水路33之12號","S","49555","268－006",,"YilanCounty","ILA","ILA",,,
"ILA234951","234951","021","新店","Xindian",24.67193,121.82594,"wsqsk5quq","宜蘭縣五結鄉季水路15號","S","49492","268－008",,"YilanCounty","ILA","ILA",,,
"ILA234952","234952","021","利澤簡","Lizejian",24.66644,121.82247,"wsqsk4kkm","宜蘭縣五結鄉利成路二段402號","S","106717","268－015",,"YilanCounty","ILA","ILA",,,
"ILA234953","234953","021","下福活動中心","Xiafu Activity Center",24.6625699998752,121.823679953366,"wsqsk1tmc","宜蘭縣五結鄉利成路二段218號","S","105864","268－011",,"YilanCounty","ILA","ILA",,,
"ILA234954","234954","021","下福村","Xiafu Village",24.66056,121.82426,"wsqsk1mdp","宜蘭縣五結鄉利成路二段120號","S","105862","268－046",,"YilanCounty","ILA","ILA",,,
"ILA234955","234955","021","下興南路","Xiaxing S. Rd.",24.65797,121.825,"wsqsk0y70","宜蘭縣五結鄉利成路二段6號","S","105867","268－012",,"YilanCounty","ILA","ILA",,,
"ILA234956","234956","021","成興","Chengxing",24.65535,121.82567,"wsqsk0qez","宜蘭縣五結鄉利成路一段355號","S","106612","268－047",,"YilanCounty","ILA","ILA",,,
"ILA234958","234958","021","成興村","Chengxing Village",24.65054,121.82734,"wsqshprzy","宜蘭縣五結鄉利成路一段112號","S","106614","268－010",,"YilanCounty","ILA","ILA",,,
"ILA234959","234959","021","區界","Qujie",24.64759,121.82844,"wsqshqby8","宜蘭縣蘇澳鎮福德路445號","S","107344","270－044",,"YilanCounty","ILA","ILA",,,
"ILA234960","234960","021","龍德里","Longde Village",24.6444,121.82973,"wsqshq3sn","宜蘭縣蘇澳鎮福德路320號","S","108109","270－019",,"YilanCounty","ILA","ILA",,,
"ILA234961","234961","021","福德路","Fude Rd.",24.641596,121.830915,"wsqshmfed","宜蘭縣蘇澳鎮德路187號","S","107904","270－045",,"YilanCounty","ILA","ILA",,,
"ILA234962","234962","021","育英","Yuying",24.6390768922176,121.832100442815,"wsqshm7mj","宜蘭縣蘇澳鎮福德路89號","S","106754","270－046",,"YilanCounty","ILA","ILA",,,
"ILA234965","234965","021","文化國中","Wenhua Junior High School",24.61975342,121.8341937,"wsqsh3uuq","宜蘭縣蘇澳鎮大同路13號","S","106225","270－015",,"YilanCounty","ILA","ILA",,,
"ILA234966","234966","021","仁愛路","Ren-ai Rd.",24.6172749130268,121.834167150085,"wsqsh3kyj","宜蘭縣蘇澳鎮仁愛路156號","S","111163","270－041",,"YilanCounty","ILA","ILA",,,
"ILA234967","234967","021","隘丁","Aiding",24.6153500000971,121.835209952968,"wsqsh3jdy","宜蘭縣蘇澳鎮仁愛路107之5號對面","E","107827","270－010",,"YilanCounty","ILA","ILA",,,
"ILA234968","234968","021","隘丁嶺橋","Aidingling Bridge",24.61255,121.8376,"wsqsh2x6m","宜蘭縣蘇澳鎮忠孝路6號對面","S","107830","270－016",,"YilanCounty","ILA","ILA",,,
"ILA234969","234969","021","聖愛路","Sheng-ai Rd.",24.604903,121.837143,"wsqeurpjg","宜蘭縣蘇澳鎮聖愛路100號","S","111724","270－039",,"YilanCounty","ILA","ILA",,,
"ILA234970","234970","021","蘇澳鎮立游泳池","Su-ao Swimming Pool",24.599239,121.835811,"wsqeuqnhu","宜蘭縣蘇澳鎮聖愛路52號","S","108252","270－048",,"YilanCounty","ILA","ILA",,,
"ILA234971","234971","021","聖湖","Shenghu",24.5963,121.83849,"wsqeut85f","宜蘭縣蘇澳鎮中山路一段477號","E","85611","270－002",,"YilanCounty","ILA","ILA",,,
"ILA234991","234991","021","蘇澳鎮立游泳池","Su-ao Swimming Pool",24.599166,121.835934,"wsqeuqnhx","宜蘭縣蘇澳鎮聖愛路59-1號","N","108251","270－048",,"YilanCounty","ILA","ILA",,,
"ILA234992","234992","021","聖愛路","Sheng-ai Rd.",24.60516,121.83714,"wsqeurpp7","宜蘭縣蘇澳鎮聖愛路100號對面","N","111725","270－039",,"YilanCounty","ILA","ILA",,,
"ILA234993","234993","021","隘丁嶺橋","Aidingling Bridge",24.61258,121.83777,"wsqsh2xd9","宜蘭縣蘇澳鎮忠孝路與大圳路口東北角","N","107829","270－016",,"YilanCounty","ILA","ILA",,,
"ILA234994","234994","021","隘丁","Aiding",24.6155046369779,121.835341134768,"wsqsh3jg9","宜蘭縣蘇澳鎮仁愛路107之5號","W","107828","270－010",,"YilanCounty","ILA","ILA",,,
"ILA234995","234995","021","仁愛路","Ren-ai Rd.",24.6172700000865,121.834339952991,"wsqsh3mjc","宜蘭縣蘇澳鎮仁愛路156號對面","N","111162","270－041",,"YilanCounty","ILA","ILA",,,
"ILA234996","234996","021","文化國中","Wenhua Junior High School",24.619815,121.834377,"wsqsh3vhf","宜蘭縣蘇澳鎮大同路11號對面","N","106226","270－015",,"YilanCounty","ILA","ILA",,,
"ILA234999","234999","021","育英","Yuying",24.6391599999973,121.832289953118,"wsqshm7td","宜蘭縣蘇澳鎮福德路89號","N","106753","270－046",,"YilanCounty","ILA","ILA",,,
"ILA235000","235000","021","福德路","Fude Rd.",24.64173,121.83099,"wsqshmfs7","宜蘭縣蘇澳鎮德路187號對面","N","107899","270－045",,"YilanCounty","ILA","ILA",,,
"ILA235001","235001","021","龍德里","Longde Village",24.64444,121.82985,"wsqshq3u3","宜蘭縣蘇澳鎮福德路320號對面","N","108110","270－019",,"YilanCounty","ILA","ILA",,,
"ILA235002","235002","021","區界","Qujie",24.64763,121.82855,"wsqshqbyf","宜蘭縣蘇澳鎮福德路445號對面","N","107345","270－044",,"YilanCounty","ILA","ILA",,,
"ILA235003","235003","021","成興村","Chengxing Village",24.65053,121.82746,"wsqshr2p9","宜蘭縣五結鄉利成路一段112號對面","N","106613","268－010",,"YilanCounty","ILA","ILA",,,
"ILA235005","235005","021","成興","Chengxing",24.65539,121.82579,"wsqsk0qu4","宜蘭縣五結鄉利成路一段330號","N","106611","268－047",,"YilanCounty","ILA","ILA",,,
"ILA235006","235006","021","下興南路","Xiaxing S. Rd.",24.65802,121.82513,"wsqsk0y77","宜蘭縣五結鄉利成路一段460號","N","105868","268－012",,"YilanCounty","ILA","ILA",,,
"ILA235007","235007","021","下福村","Xiafu Village",24.6606,121.82439,"wsqsk1mf6","宜蘭縣五結鄉利成路二段120號對面","N","105863","268－046",,"YilanCounty","ILA","ILA",,,
"ILA235008","235008","021","下福活動中心","Xiafu Activity Center",24.6626144493336,121.823850789765,"wsqsk1tqj","宜蘭縣五結鄉利成路二段218號對面","N","105865","268－011",,"YilanCounty","ILA","ILA",,,
"ILA235009","235009","021","利澤簡","Lizejian",24.66651,121.82265,"wsqsk4ksc","宜蘭縣五結鄉利成路二段402號對面","N","106716","268－015",,"YilanCounty","ILA","ILA",,,
"ILA235010","235010","021","新店","Xindian",24.67201,121.82605,"wsqsk5rhb","宜蘭縣五結鄉季水路15號對面","N","49659","268－008",,"YilanCounty","ILA","ILA",,,
"ILA235012","235012","021","開山廟","Kaishan Temple",24.675624,121.83214,"wsqskk53y","宜蘭縣五結鄉季水路33-13號","N","49688","268－006",,"YilanCounty","ILA","ILA",,,
"ILA235016","235016","021","清水大鎮","Qingshuidazhen",24.68392,121.83375,"wsqskmsdk","宜蘭縣五結鄉季水路47號","N","49599","268－031",,"YilanCounty","ILA","ILA",,,
"ILA235017","235017","021","大閘門","Water Gate",24.69238,121.8317,"wsqskr55s","宜蘭縣五結鄉五結路一段6號","W","111109","268－045",,"YilanCounty","ILA","ILA",,,
"ILA235018","235018","021","大眾橋","Dazhong Bridge",24.69232,121.82053,"wsqskp550","宜蘭縣五結鄉五結路一段376巷口西南角","W","111084","268－032",,"YilanCounty","ILA","ILA",,,
"ILA235019","235019","021","大眾廟-傳藝中心","Dazhong Temple - Center for Traditional Art",24.69243,121.82808,"wsqskr0eb","宜蘭縣五結鄉五結路一段116號對面","W","111087","268－044",,"YilanCounty","ILA","ILA",,,
"ILA235020","235020","021","下孝威","Xiaxiaowei",24.69276,121.81595,"wsqs7zptv","宜蘭縣五結鄉五結路一段469巷口對面","W","111030","268－035",,"YilanCounty","ILA","ILA",,,
"ILA235021","235021","021","孝威","Xiaowei",24.6945399997022,121.810559953728,"wsqs7ze8p","宜蘭縣五結鄉五結路二段3號對面","W","111343","268－034",,"YilanCounty","ILA","ILA",,,
"ILA235022","235022","021","宏國木業","Hongguo Wood Company",24.68844,121.80382,"wsqs7wqud","宜蘭縣五結鄉五結路二段199號對面","W","111344","268－043",,"YilanCounty","ILA","ILA",,,
"ILA235023","235023","021","協和北路","Xiehe N. Rd.",24.68627,121.80083,"wsqs7tuxv","宜蘭縣五結鄉五結路二段275號對面","W","111378","268－038",,"YilanCounty","ILA","ILA",,,
"ILA235024","235024","021","五結","Wujie",24.684908,121.797482,"wsqs7tf0p","宜蘭縣五結鄉五結路二段410號","E","111154","268－033",,"YilanCounty","ILA","ILA",,,
"ILA235026","235026","021","中福村","Zhongfu Village",24.68414,121.79333,"wsqs7mx5w","宜蘭縣五結鄉五結路三段65號對面","W","111138","268－036",,"YilanCounty","ILA","ILA",,,
"ILA235027","235027","021","福興村","Fuxing Village",24.68357,121.7897,"wsqs7ms81","宜蘭縣五結鄉五結路三段182號對面","W","49786","268－002",,"YilanCounty","ILA","ILA",,,
"ILA235028","235028","021","東和食品廠","Tong Ho Foods",24.682814,121.782541,"wsqs7jr7f","宜蘭縣五結鄉五結三段486號","W","111408","268－030",,"YilanCounty","ILA","ILA",,,
"ILA235029","235029","021","興盛村","Xingsheng Village",24.68212,121.7767,"wsqs7j5pf","宜蘭縣五結鄉五結路三段718號對面","W","49736","268－001",,"YilanCounty","ILA","ILA",,,
"ILA235030","235030","021","倉前路","Cangqian Rd.",24.680615,121.771002,"wsqs6uyzn","宜蘭縣羅東鎮倉前路51號對面","W","111538","265－019",,"YilanCounty","ILA","ILA",,,
"ILA235032","235032","021","電信局","Chunghwa Telecom",24.6783099995982,121.770809954348,"wsqs6uwc9","宜蘭縣羅東鎮公正路110號對面","E","107842","265－009",,"YilanCounty","ILA","ILA",,,
"ILA235033","235033","021","羅東火車站","TRA Luodong Station",24.6778699996102,121.773319954303,"wsqs7h2xh","宜蘭縣羅東鎮公正路48號對面","E","49762","265－002",,"YilanCounty","ILA","ILA",,,
"ILA235037","235037","021","成功派出所(文化工場)","Chenggong Police Station (Luodong Cultural Working House)",24.672973,121.766251,"wsqs6ge6r","宜蘭縣羅東鎮南門路118號","W","111299","265－013",,"YilanCounty","ILA","ILA",,,
"ILA235039","235039","021","北成","Beicheng",24.67227,121.75667,"wsqs6ekw2","宜蘭縣羅東鎮維揚路235號對面","W","111204","265－020",,"YilanCounty","ILA","ILA",,,
"ILA235040","235040","021","水源地","Shuiyuandi",24.67118,121.75262,"wsqs6e381","宜蘭縣冬山鄉中山路四段63號","W","49525","269－004",,"YilanCounty","ILA","ILA",,,
"ILA235042","235042","021","廣安路","Guang-an Rd.",24.66933,121.7451,"wsqs66uj6","宜蘭縣冬山鄉廣興路370號","W","111786","269－017",,"YilanCounty","ILA","ILA",,,
"ILA235043","235043","021","柯林橋","Kelin Bridge",24.66976,121.72696,"wsqs3fyzg","宜蘭縣三星鄉三星路一段162號","W","111516","266－035",,"YilanCounty","ILA","ILA",,,
"ILA235044","235044","021","柯子林","Kezilin",24.6698,121.72477,"wsqs3gj20","宜蘭縣三星鄉三星路一段193號對面","W","111514","266－041",,"YilanCounty","ILA","ILA",,,
"ILA235046","235046","021","農場","Farm",24.6702688050034,121.714735944692,"wsqs3ejfw","宜蘭縣三星鄉三星路一段592號","W","107805","266－020",,"YilanCounty","ILA","ILA",,,
"ILA235048","235048","021","全家福","Quanjiafu",24.66948,121.70719,"wsqs3dbqp","宜蘭縣三星鄉三星路二段81號對面","W","106579","266－051",,"YilanCounty","ILA","ILA",,,
"ILA235050","235050","021","福壽站","Fushou Station",24.66741,121.69525,"wsqs34xf0","宜蘭縣三星鄉三星路二段505號","W","107896","266－019",,"YilanCounty","ILA","ILA",,,
"ILA235052","235052","021","阿里史","Alishi",24.6674673138674,121.686183673309,"wsqs3494m","宜蘭縣三星鄉三星路三段122號","W","107016","266－054",,"YilanCounty","ILA","ILA",,,
"ILA235053","235053","021","田心仔","Tianxinzi",24.66758,121.67976,"wsqs2fs7p","宜蘭縣三星鄉三星路三段258號","W","106501","266－055",,"YilanCounty","ILA","ILA",,,
"ILA235054","235054","021","拱照村","Gongzhao Village",24.66768,121.67543,"wsqs2f97e","宜蘭縣三星鄉三星幹178號電桿旁","W","107147","266－057",,"YilanCounty","ILA","ILA",,,
"ILA235055","235055","021","內湖","Neihu",24.66807,121.66869,"wsqs2dsmv","宜蘭縣三星鄉三星橋前50公尺","W","106165","266－058",,"YilanCounty","ILA","ILA",,,
"ILA235056","235056","021","番婆洲","Fanpozhou",24.6681,121.66068,"wsqs26ww5","宜蘭縣三星鄉三星路四段138號","W","107580","266－016",,"YilanCounty","ILA","ILA",,,
"ILA235057","235057","021","月眉村","Yuemei Village",24.6671899991663,121.655919956293,"wsqs26e0u","宜蘭縣三星鄉三星路四段348號","W","106243","266－059",,"YilanCounty","ILA","ILA",,,
"ILA235058","235058","021","義德街","Yide St.",24.665842,121.64968,"wsqs24q8f","宜蘭縣三星鄉三星路五段137號","W","107786","266－061",,"YilanCounty","ILA","ILA",,,
"ILA235060","235060","021","三星二站","Sanxing 2nd Station",24.6660610779921,121.651617221764,"wsqs26240","宜蘭縣三星鄉三星路五段70號(衛生所)","W","105806","266－060",,"YilanCounty","ILA","ILA",,,
"ILA235063","235063","021","城隍廟","Chenghuang Temple",24.6645199991139,121.640759956545,"wsqs24015","宜蘭縣三星鄉三星路六段370號","W","107123","266－014",,"YilanCounty","ILA","ILA",,,
"ILA235065","235065","021","茶廠","Tea Factory",24.66283,121.63156,"wsqkrc9rk","宜蘭縣三星鄉三星路六段836號","W","107308","266－013",,"YilanCounty","ILA","ILA",,,
"ILA235066","235066","021","下湖路","Xiahu Rd.",24.66245,121.6284,"wsqkr9xj5","宜蘭縣三星鄉三星路七段73號","W","105855","266－064",,"YilanCounty","ILA","ILA",,,
"ILA235067","235067","021","青果合作社","Fruit Marketing Cooperative",24.6621199990587,121.625129956805,"wsqkr9seq","宜蘭縣三星鄉三星路七段145號","W","107023","266－065",,"YilanCounty","ILA","ILA",,,
"ILA235070","235070","021","青果合作社","Fruit Marketing Cooperative",24.6619893135967,121.625141561201,"wsqkr9sdx","宜蘭縣三星鄉三星路七段145號對面","E","107022","266－065",,"YilanCounty","ILA","ILA",,,
"ILA235071","235071","021","下湖路","Xiahu Rd.",24.66232,121.62846,"wsqkr9xhk","宜蘭縣三星鄉三星路七段73號對面","E","105856","266－064",,"YilanCounty","ILA","ILA",,,
"ILA235072","235072","021","茶廠","Tea Factory",24.66276,121.63177,"wsqkrc9wc","宜蘭縣三星鄉三星路六段836號對面","E","107309","266－013",,"YilanCounty","ILA","ILA",,,
"ILA235074","235074","021","城隍廟","Chenghuang Temple",24.6642862400263,121.640798642006,"wsqs21bpu","宜蘭縣三星鄉三星路六段370號對面","E","107291","266－014",,"YilanCounty","ILA","ILA",,,
"ILA235076","235076","021","義德街","Yide St.",24.665630675498,121.649746579847,"wsqs24nxs","宜蘭縣三星鄉三星路五段137號對面","E","107787","266－061",,"YilanCounty","ILA","ILA",,,
"ILA235077","235077","021","三星二站","Sanxing 2nd Station",24.6658699991536,121.651639956362,"wsqs26210","宜蘭縣三星鄉三星路五段70號(衛生所)對面","E","105805","266－060",,"YilanCounty","ILA","ILA",,,
"ILA235080","235080","021","月眉村","Yuemei Village",24.6670199165649,121.655962471912,"wsqs267pv","宜蘭縣三星鄉三星路四段348號對面","E","106244","266－059",,"YilanCounty","ILA","ILA",,,
"ILA235081","235081","021","番婆洲","Fanpozhou",24.66803,121.66061,"wsqs26wt9","宜蘭縣三星鄉三星路四段138號對面","E","107579","266－016",,"YilanCounty","ILA","ILA",,,
"ILA235082","235082","021","內湖","Neihu",24.66792,121.66865,"wsqs2dsmj","宜蘭縣三星鄉三星橋前50公尺對面","E","106163","266－058",,"YilanCounty","ILA","ILA",,,
"ILA235083","235083","021","拱照村","Gongzhao Village",24.66755,121.67543,"wsqs2f96g","宜蘭縣三星鄉三星幹178號電桿旁對面","E","107146","266－057",,"YilanCounty","ILA","ILA",,,
"ILA235084","235084","021","田心仔","Tianxinzi",24.66745,121.67975,"wsqs2fs6r","宜蘭縣三星鄉三星路三段258號對面","E","106502","266－055",,"YilanCounty","ILA","ILA",,,
"ILA235085","235085","021","阿里史","Alishi",24.667281,121.68595,"wsqs34912","宜蘭縣三星鄉三星路三段122號對面","E","107017","266－054",,"YilanCounty","ILA","ILA",,,
"ILA235087","235087","021","福壽站","Fushou Station",24.66731,121.69514,"wsqs34x9q","宜蘭縣三星鄉三星路二段505號對面","E","107898","266－019",,"YilanCounty","ILA","ILA",,,
"ILA235089","235089","021","全家福","Quanjiafu",24.66935,121.70715,"wsqs3dbmq","宜蘭縣三星鄉三星路二段81號","E","106578","266－051",,"YilanCounty","ILA","ILA",,,
"ILA235091","235091","021","農場","Farm",24.6700799993974,121.714729955285,"wsqs3ejcw","宜蘭縣三星鄉三星路一段592號對面","E","107804","266－020",,"YilanCounty","ILA","ILA",,,
"ILA235092","235092","021","光明路","Guangming Rd.",24.66989,121.71929,"wsqs3g129","宜蘭縣三星鄉三星路一段387號","E","111284","266－050",,"YilanCounty","ILA","ILA",,,
"ILA235093","235093","021","柯子林","Kezilin",24.669647,121.724731,"wsqs3fvpp","宜蘭縣三星鄉三星路一段193號","E","111515","266－041",,"YilanCounty","ILA","ILA",,,
"ILA235094","235094","021","柯林橋","Kelin Bridge",24.669534,121.72904,"wsqs64bqk","宜蘭縣三星鄉三星路一段162號對面","E","111517","266－035",,"YilanCounty","ILA","ILA",,,
"ILA235095","235095","021","廣安路","Guang-an Rd.",24.66915,121.745,"wsqs66uh0","宜蘭縣冬山鄉廣興路370號對面","E","111785","269－017",,"YilanCounty","ILA","ILA",,,
"ILA235097","235097","021","水源地","Shuiyuandi",24.67103,121.75255,"wsqs6e1x0","宜蘭縣冬山鄉中山路四段6 對面","E","49511","269－004",,"YilanCounty","ILA","ILA",,,
"ILA235098","235098","021","北成","Beicheng",24.672145,121.756692,"wsqs6ekt8","宜蘭縣羅東鎮維揚路235號","E","111205","265－020",,"YilanCounty","ILA","ILA",,,
"ILA235100","235100","021","成功派出所(文化工場)","Chenggong Police Station (Luodong Cultural Working House)",24.67286,121.76627,"wsqs6ge3z","宜蘭縣羅東鎮南門路118號對面","E","111298","265－013",,"YilanCounty","ILA","ILA",,,
"ILA235144","235144","021","清水湖","Qingshuihu",24.645098,121.59477,"wsqknyw85","宜蘭縣三星鄉泰雅路一路203巷清水139號入口","W","107407","266－011",,"YilanCounty","ILA","ILA",,,
"ILA235145","235145","021","四坑","Sikeng",24.639939,121.584279,"wsqkntwfp","宜蘭縣三星鄉泰雅一路289巷牛頭5號入口","W","106379","266－070",,"YilanCounty","ILA","ILA",,,
"ILA235147","235147","021","牛鬥派出所","Niudou Police Station",24.64088,121.571515,"wsqknmtxt","宜蘭縣大同鄉牛頭路21號對面","W","107162","266－008",,"YilanCounty","ILA","ILA",,,
"ILA235148","235148","021","牛鬥派出所","Niudou Police Station",24.640655,121.571503,"wsqknmtwj","宜蘭縣大同鄉牛頭路21號","E","107166","266－008",,"YilanCounty","ILA","ILA",,,
"ILA235150","235150","021","四坑","Sikeng",24.639849,121.584217,"wsqkntwct","宜蘭縣三星鄉泰雅一路289巷牛頭5號入口對面","E","106378","266－070",,"YilanCounty","ILA","ILA",,,
"ILA235151","235151","021","清水湖","Qingshuihu",24.644959,121.594794,"wsqknyqxk","宜蘭縣三星鄉泰雅路一路203巷清水139號入口對面","E","107408","266－011",,"YilanCounty","ILA","ILA",,,
"ILA235195","235195","021","公正路口","Gongzheng Rd. Intersection",24.680524,121.764404,"wsqs6ufnk","宜蘭縣羅東鎮純精路三段18號","N","107302","265－008",,"YilanCounty","ILA","ILA",,,
